Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
3469,183131,1857,-4588,12340,-1045,1745,6,183131,551,7682,-2728,65,34,8,183132,-2179,29420,16004,213,494,285,183132,-7026,-30652,13615,-532,108,-258,183153,141,30790,9730,-593,-116,-7,17,1
3470,183155,2857,-4573,12340,-1183,1760,6,183155,567,7691,-2717,56,15,21,183154,-2160,29353,16015,340,412,152,183154,-7026,-30661,13563,-357,170,-305,183176,151,30752,9737,-520,-126,-7,17,1
3471,183177,2857,-4563,12383,-1183,1841,8,183177,567,7691,-2707,56,15,21,183178,-2034,29353,16015,340,412,152,183178,-6947,-30661,13563,-357,170,-305,183199,151,30736,9737,-520,-126,12,17,1
3472,183201,2857,-4563,12383,-1220,1841,8,183201,567,7691,-2707,49,-7,21,183200,-2034,29316,16015,334,378,100,183200,-6947,-30661,13556,-357,170,-305,183222,151,30724,9737,-520,-133,12,17,1
3473,183223,3857,-4506,12365,-1238,1829,10,183223,592,7680,-2693,44,-23,29,183224,-1969,29289,16051,330,378,61,183224,-6912,-30645,13551,-315,217,-254,183245,137,30724,9762,-443,-133,27,17,1
3474,183247,3857,-4506,12365,-1238,1829,10,183247,592,7680,-2693,44,-23,29,183246,-1969,29289,16051,327,411,61,183246,-6912,-30645,13551,-315,217,-254,183268,137,30749,9762,-440,-45,76,17,1
3475,183269,3857,-4506,12351,-1238,1820,10,183269,592,7680,-2693,44,-23,28,183270,-1969,29289,16051,327,411,3,183270,-6912,-30645,13547,-315,217,-273,183291,126,30749,9762,-440,-45,76,17,1
3476,183293,4857,-4495,12351,-1200,1789,21,183293,589,7683,-2688,54,0,21,183292,-1920,29304,16078,327,436,-92,183292,-6885,-30653,13547,-277,259,-294,183314,118,30737,9821,-373,56,152,17,1
3477,183315,4857,-4495,12401,-1179,1789,27,183315,589,7683,-2688,54,0,21,183316,-1920,29304,16078,336,436,-92,183316,-6883,-30653,13552,-277,259,-294,183337,118,30737,9821,-365,145,152,17,1
3478,183339,4857,-4495,12401,-1179,1766,27,183339,589,7683,-2688,53,0,14,183338,-1920,29304,16078,336,436,-191,183338,-6883,-30673,13552,-277,259,-310,183360,94,30692,9821,-365,145,152,17,1
3479,183361,5857,-4487,12436,-1236,1748,39,183361,587,7697,-2652,40,12,7,183362,-2030,29326,16002,343,527,-295,183362,-6854,-30730,13536,-454,305,-867,183383,-55,30659,9875,-76,1034,417,17,1
3480,183385,5857,-4487,12436,-1236,1748,39,183385,587,7697,-2652,40,12,7,183384,-2030,29394,16002,343,527,-295,183384,-6854,-30730,13536,-454,1996,-867,183406,-55,30659,9875,299,1716,698,17,1
3481,183407,5857,-4487,12436,-1301,1748,39,183407,582,7697,-2652,29,4,-22,183408,-2148,29394,15785,343,527,-609,183408,-6854,-30773,13502,-676,1996,-1647,183429,-171,30514,9875,299,1716,698,17,1
3482,183431,4857,-4451,12463,-1327,1866,0,183431,373,7709,-2625,22,4,-57,183430,-2927,29689,15626,283,595,-1636,183430,-7036,-30805,13476,-1200,2657,-3279,183452,-548,30514,10396,1274,2729,2441,17,1
3483,183453,4857,-4451,12477,-1327,1866,0,183453,373,7709,-2625,22,-1,-57,183454,-2927,29689,15626,283,595,-1636,183454,-7172,-30805,13476,-1200,2657,-3279,183475,-548,30514,10396,1886,2729,2698,17,1
3484,183477,3857,-4451,12477,-1327,1866,-93,183477,216,7687,-2640,22,-24,-128,183476,-3625,29682,15626,238,595,-2922,183476,-7172,-30873,13457,-1770,2657,-4697,183498,-548,30405,10396,1886,2729,2698,17,1
3485,183499,3857,-4298,12509,-1316,1285,-164,183499,216,7617,-2717,27,-84,-279,183500,-3912,29231,15677,-116,1442,-4427,183500,-7172,-30966,13120,-2198,2747,-5760,183521,-67,30405,9473,3426,3456,4698,17,1
3486,183523,4857,-4278,12509,-1310,1285,-164,183523,262,7617,-2717,27,-84,-279,183522,-3912,29231,15677,-116,1850,-4427,183522,-6648,-30966,13120,-2198,2747,-5760,183544,452,30641,9473,3426,3456,4698,17,1
3487,183545,4857,-4278,12461,-1310,422,-164,183545,262,7553,-2748,27,-129,-392,183546,-3912,29023,15677,-709,1850,-4738,183546,-6648,-31108,12868,-2334,2747,-6493,183567,452,30641,8686,3426,3456,4698,17,1
3488,183569,5857,-3720,12337,-1297,-224,25,183569,187,7504,-2748,68,-129,-477,183568,-3664,28867,15631,-1154,2791,-4971,183568,-6067,-31215,12683,-2436,2095,-7042,183590,1409,30844,8322,3669,2742,5555,17,1
3489,183591,5857,-3720,12337,-691,-224,25,183591,187,7504,-2688,68,-109,-477,183592,-3664,28867,15631,-1154,2791,-4971,183592,-6067,-31222,12683,-2436,2095,-7042,183613,1409,30860,8322,3669,2742,5555,17,1
3490,183615,4857,-3720,12098,-691,-784,25,183615,43,7463,-2688,68,-109,-540,183614,-3664,28750,15597,-1226,2791,-5146,183614,-6067,-31295,12600,-2720,213,-7542,183636,1409,30860,8322,3669,1926,5555,17,1
3491,183637,3857,-4042,11267,10,-1204,-22,183637,-188,7280,-2588,157,-43,-768,183638,-4486,28418,14671,-1226,3023,-5751,183638,-6142,-31353,12538,-2933,-1223,-9373,183659,1324,31101,8461,3890,135,6643,17,1
3492,183661,3857,-4042,11267,10,-1204,-22,183661,-188,7280,-2588,159,-43,-768,183660,-4486,28418,14671,-1165,3023,-5751,183660,-6142,-31353,12538,-2933,-1223,-9373,183682,1324,31199,8461,4180,135,7210,17,1
3493,183683,3857,-4487,10358,10,-3204,-57,183683,-331,7071,-2588,159,-81,-1012,183684,-5102,27617,13977,-1165,3023,-6767,183684,-6168,-31353,12349,-2933,-2300,-11373,183705,1324,31199,8371,4180,-1865,7210,17,1
3494,183707,4857,-4821,9358,-828,-5204,-62,183707,-331,6858,-2463,190,-165,-1377,183706,-5102,26617,13342,-747,4061,-8767,183706,-6168,-31072,12033,-2489,-3107,-13373,183728,1493,31513,8280,4910,-3865,9210,17,1
3495,183729,4857,-4821,9358,-828,-5204,-62,183729,-290,6858,-2394,190,-165,-1377,183730,-4694,26617,13342,-496,5023,-8767,183730,-5168,-31072,12033,-2489,-3107,-13373,183751,1905,31513,8280,5005,-3865,9210,17,1
3496,183753,4857,-4821,8478,-1694,-7204,-62,183753,-290,6721,-2394,167,-228,-1681,183752,-4694,25617,13138,-496,5023,-10767,183752,-5168,-31072,11852,-2489,-5107,-14901,183774,1905,30513,7544,5005,-5865,9210,17,1
3497,183775,5857,-4601,7478,-2412,-9199,195,183775,-249,6595,-2341,91,-325,-2001,183776,-4102,24698,12997,835,5849,-12767,183776,-4168,-30072,11717,-2185,-7107,-16230,183797,2672,29513,6556,5964,-7630,11210,17,1
3498,183799,5857,-4209,7478,-2412,-9199,327,183799,-249,6595,-2341,91,-325,-2001,183798,-4102,24698,12997,1504,5849,-12767,183798,-4168,-30072,11717,-2185,-7107,-16230,183820,2672,29513,6556,6109,-7630,11210,17,1
3499,183821,5857,-4209,6606,-2951,-10695,327,183821,-249,6525,-2341,27,-325,-2329,183822,-4102,24693,12919,1504,4644,-14767,183822,-4168,-30072,11615,-2185,-9107,-17605,183843,2672,28513,5793,6109,-7639,11210,17,1
3500,183845,6857,-3576,6420,-3668,-12695,419,183845,-580,6525,-2226,-162,-284,-2675,183844,-5074,24689,12855,3098,2644,-16767,183844,-3168,-29072,10615,-2060,-10156,-19463,183866,3672,27696,4793,6690,-7646,13210,17,1
3501,183867,6857,-3576,6420,-3668,-12695,419,183867,-580,6553,-2068,-162,-240,-2675,183868,-5074,24689,12855,3504,2644,-16767,183868,-3168,-29072,10615,-2060,-10156,-19463,183889,3672,27696,4793,6690,-7646,13210,17,1
3502,183891,6857,-3576,6301,-4277,-14695,-198,183891,-1244,6553,-2068,-303,-240,-3061,183890,-6074,24686,12807,3504,2134,-18767,183890,-3168,-29072,9615,-2060,-10191,-20856,183912,3672,27242,4008,5856,-8242,13210,17,1
3503,183913,7857,-3860,6211,-4734,-16549,-661,183913,-1761,6776,-1906,-421,-11,-3445,183914,-7074,23686,12565,5382,2134,-20767,183914,-2168,-28072,8615,-876,-10191,-21371,183935,4672,26743,3420,4783,-8689,15210,17,1
3504,183937,7857,-3860,6211,-4734,-16549,-661,183937,-1761,6776,-1906,-421,-11,-3445,183936,-7074,23686,12443,5504,2435,-20767,183936,-2168,-28072,8615,-486,-9685,-21371,183958,4672,26743,3420,4783,-8689,15210,17,1
3505,183959,7857,-4073,5736,-4734,-16549,-661,183959,-2149,6671,-1906,-510,-47,-3688,183960,-8074,22686,12383,5504,2435,-21395,183960,-2168,-28072,8615,-486,-9685,-21371,183981,4672,25743,2979,4136,-8689,15210,17,1
3506,183983,8857,-4073,4736,-4547,-14549,391,183983,-2870,5894,-2151,-859,-144,-3761,183982,-9074,21686,12383,7504,4435,-21395,183982,-1168,-27718,9307,693,-8646,-21304,184004,5672,24743,2576,4019,-7285,16906,17,1
3507,184005,8857,-3576,4736,-4392,-14549,391,184005,-2870,5894,-2151,-859,-144,-3761,184006,-9074,21686,12759,7504,4435,-19395,184006,-1168,-27718,9615,693,-8104,-21204,184027,5672,24743,2576,4019,-6953,16906,17,1
3508,184029,8857,-3576,3736,-4392,-14549,391,184029,-3411,5486,-2335,-1284,-399,-3761,184028,-10074,20690,12759,7504,4435,-19395,184028,-1168,-27718,9615,693,-8104,-21204,184050,5672,24107,2274,4019,-6953,16906,17,1
3509,184051,9857,-3535,2736,-3807,-13101,502,184051,-3833,5322,-2335,-1619,-591,-3727,184052,-11074,19943,11759,9504,6383,-17395,184052,-168,-27452,10615,966,-6900,-20859,184073,6672,23630,2047,4197,-5900,16927,17,1
3510,184075,9857,-3535,2736,-3762,-13101,502,184075,-3833,5322,-2334,-1619,-591,-3727,184074,-11074,19943,11759,9504,6383,-17395,184074,-168,-27450,10615,966,-6900,-20414,184096,6672,23630,2047,4793,-5651,16927,17,1
3511,184097,9857,-3535,1736,-3762,-13101,394,184097,-4212,5320,-2334,-1871,-708,-3812,184098,-11074,19745,10759,9504,6383,-19395,184098,-168,-27450,10557,115,-6900,-20414,184119,6672,22912,1413,4793,-5651,16535,17,1
3512,184121,8857,-4007,736,-2931,-11298,17,184121,-4884,5318,-2170,-1871,-708,-3876,184120,-10074,19745,9759,10090,7173,-21395,184120,832,-27105,10493,-778,-6181,-18940,184142,7672,21912,937,4827,-4360,15654,17,1
