Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
3473,279006,27905,-3424,3680,-958,1993,-374,279006,-3362,29922,8138,5536,2850,6794,279005,-7944,28481,-3400,-7834,638,6942,279005,-13175,-28768,9024,-2935,-10830,8058,279047,992,-32448,5944,540,9758,3240,62,0
3474,279049,-31023,-2536,8080,1082,8986,226,279049,-398,-32320,8658,4800,3772,6608,279048,-6272,32433,-6568,-2970,2456,3290,279048,2449,31824,13392,2652,4789,-668,279090,6328,-32288,4728,2186,3740,1112,62,0
3475,279092,-29783,-4256,8672,-438,3958,858,279092,-1524,-32034,8434,3212,934,5428,279091,-4360,32657,-7160,983,-236,3148,279091,281,-31824,9160,-1187,-166,4386,279133,-1208,31456,9192,3215,-9357,-3166,62,0
3476,279135,-32527,-3064,8736,-880,3429,-68,279135,-1682,31188,4962,513,-122,4302,279134,-3544,32097,-4360,1347,-1990,4176,279134,-3703,-31384,14008,1949,-7534,5326,279176,-776,32216,5112,4231,-7035,-1966,62,0
3477,279178,-30943,-3848,7136,-1530,2089,-674,279178,0,31344,4210,1360,182,5186,279177,-3416,31409,-2992,-12,3000,5710,279177,-2215,-31808,12832,-897,-2072,4434,279219,-1552,30888,6312,2420,573,-1472,62,0
3478,279221,32065,-3848,7936,-2098,539,-382,279221,-406,31574,7306,4004,664,4782,279220,-4840,31553,-3976,-336,1744,4184,279220,-4991,-30744,11680,1021,-4690,4494,279262,1560,32064,3760,2651,-231,-490,62,0
3479,279264,-30927,-3232,6400,-552,3281,-158,279264,-1098,32460,8524,1441,-660,2570,279263,-4080,31817,-4848,908,1024,3624,279263,-7343,-31184,12176,111,-5738,2702,279865,-600,31520,4736,-2528,1878,1952,63,0
3480,279867,-32247,-3616,8032,-148,2580,420,279867,-310,31908,6520,-380,1485,-2028,279866,-5104,31329,-4064,834,1767,-2626,279866,-2295,-31592,11984,-784,1641,-2630,279908,-768,31888,4504,-3452,2628,2444,63,0
3481,279910,32409,-3240,8704,340,1736,720,279910,106,32430,7756,580,397,-2628,279909,-4808,31953,-3792,442,1243,-3472,279909,-2159,-31928,11920,-796,1883,-2712,279951,1336,32264,7640,-2634,3408,2024,63,0
3482,279953,-31983,-3464,9640,390,2752,770,279953,530,31994,5788,-544,2325,-1592,279952,-4872,31593,-3432,969,-35,-2234,279952,713,-32352,10976,-812,2219,-1094,279994,968,31488,7280,-1180,618,1036,63,0
3483,279996,-31783,-3544,9160,232,2340,508,279996,-768,31874,7170,288,1643,-652,279995,-4992,31569,-3232,130,1495,-934,279995,-2399,-31840,12088,-413,-1708,600,280037,-1256,31584,5560,-1304,1100,1190,63,0
3484,280039,-31583,-3696,8176,-770,1743,-158,280039,-1652,32136,6376,130,1193,-1090,280038,-4608,31009,-4440,-438,2881,-1560,280038,-3575,-32096,11240,-758,679,-830,280080,-1216,30328,3760,-4334,4800,2940,63,0
3485,280082,-31783,-4256,5592,-2095,-102,110,280082,-3082,30990,6972,-108,517,-3274,280081,-5320,29713,-5304,-2,2543,-5464,280081,-6799,-30688,13024,-867,-113,-3292,280123,88,30856,5576,-9464,4244,4768,63,0
3486,280125,30417,-2200,2976,1423,-2976,3140,280125,-10112,28416,6534,-1879,-5107,-10960,280124,-7672,32201,-5992,2105,-1841,-12280,280124,-14119,-29416,15208,-2062,1501,-10388,280166,2824,32496,4192,-11788,5928,6182,63,0
3487,280168,28329,-288,7632,4011,-5870,1788,280168,6644,-29286,21432,-4140,6471,-15722,280167,-9488,27641,-1640,8212,1049,-13196,280167,10921,-30848,8496,934,20865,-17642,280209,-2304,28024,11056,-12055,-442,6338,63,0
3488,280211,-31503,-4128,8232,688,32,5488,280211,-538,31852,8376,-4514,9329,-6296,280210,-7472,28321,-5704,9196,11917,-16496,280210,10857,28952,6176,702,2075,-2902,280252,6264,30264,13192,-8410,4128,4214,63,0
3489,280254,30441,-2656,5496,6055,-2342,5106,280254,-11720,28084,6476,-13683,-3989,-15146,280253,-6192,30281,-7848,7348,2423,-9694,280253,-14783,-28680,23104,573,-20573,-3674,280295,-1024,-32368,5592,-9587,-5242,3968,63,0
3490,280297,23641,-3328,7128,8495,-7515,-4652,280297,-11048,18178,7138,-16659,-9881,-28914,280296,-16512,27969,-10536,1658,6813,-12206,280296,-5103,-27528,10664,-6294,1729,-18722,280338,-1832,25280,14560,-16408,9026,9702,63,0
3491,280340,28153,-4216,7920,1767,-5955,-2426,280340,-526,27776,9470,-1030,5549,-19790,280339,-10144,20473,-4304,7978,9659,-20180,280339,10097,-31976,8000,-2320,16269,-19462,280381,8200,29872,16176,-12662,7536,11000,63,0
3492,280383,30329,-11656,2304,-3589,-3234,558,280383,-7666,-31398,8742,-3982,2743,-18602,280382,1576,29337,-6736,5626,14977,-22334,280382,3817,-32272,7728,-6659,-10241,-9372,280424,5120,31680,15032,-13778,5212,8756,63,0
3493,280426,27785,-5408,4960,-2973,-7915,-730,280426,-6368,25708,14126,-7791,-751,-22540,280425,-8992,30449,-3552,3517,-1355,-19008,280425,665,-29384,11872,-2972,505,-13220,280467,4752,25480,18824,-11730,3102,7986,63,0
3494,280469,29809,-2992,2184,-5167,-9529,-174,280469,-3944,25066,11272,-4826,935,-22112,280468,-13400,27657,-7440,4168,1915,-21662,280468,11633,31056,3936,-3170,9423,-14800,280510,6480,31560,13736,-10327,-8536,5798,63,0
3495,280512,23769,-1064,4840,-1267,-13146,1928,280512,-12728,26210,14736,-7374,4741,-20058,280511,-10480,20169,-10920,7994,4581,-18586,280511,5993,-31880,10232,-1485,-5327,-9386,280553,6952,26544,18048,-12105,-212,5986,63,0
3496,280555,28753,-3880,3792,-1583,-11722,1456,280555,-13528,23846,13312,-11300,2705,-21642,280554,-12896,19585,-4320,7960,1407,-21860,280554,8529,-32064,5912,-681,-3067,-11250,280596,4272,22712,18656,-9437,-2162,5960,63,0
3497,280598,24793,-4968,2616,-743,-13390,3532,280598,-16284,15588,7674,-8484,8097,-21790,280597,-21176,21689,-6616,7985,-4747,-24708,280597,8145,-28688,14168,552,1029,-11470,280639,6264,24184,19480,-8373,-3398,6872,63,0
3498,280641,27017,-4744,3736,-2757,-7334,748,280641,-21410,18618,8644,-6346,6651,-22936,280640,-19256,17753,-9024,7119,-3185,-21148,280640,11177,-31256,8712,-1307,-973,-10626,280682,11792,25984,19152,-8143,-1724,2798,63,0
3499,280684,30737,-5183,-1624,-4535,-4127,-930,280684,-19714,20208,9508,-9536,4861,-24690,280683,-21128,17001,-10536,10187,-10291,-24042,280683,12817,-28928,8704,-2067,-3569,-7958,280725,4824,24680,22112,-8644,1756,804,63,0
3500,280727,30241,-4775,-920,41,-2036,396,280727,-21182,15818,11916,-8284,8003,-24986,280726,-25024,16537,-6640,9889,-5569,-21128,280726,10257,-26536,8616,596,7981,-10684,280768,10240,22736,22080,-8012,6176,14,63,0
3501,280770,-32703,-3535,-4848,-3174,2704,216,280770,-30418,16502,9486,-7404,12607,-23876,280769,-22328,15257,-9952,7867,-7753,-22970,280769,16777,32736,7688,3036,5265,-7280,280811,12648,26192,21712,-5896,943,-2082,63,0
3502,280813,30913,-7759,-1520,-3625,-11882,1298,280813,-20820,9316,13130,-11025,-1557,-24408,280812,-30904,10713,-6288,8073,-10065,-21598,280812,12097,-26280,11432,4531,-20995,-4190,280854,6256,22592,23168,-4347,-1411,-5020,63,0
3503,280856,-29471,-1655,-7448,-908,2130,3374,280856,32626,9850,14542,-4252,8905,-23276,280855,-31320,7105,-6528,5755,-8661,-20620,280855,16905,-32352,13696,2130,1901,-5772,280897,7248,23136,22032,-3091,-2827,-3158,63,0
3504,280899,-26839,-7399,-5376,3382,6686,3712,280899,-30004,7850,16890,-3580,4963,-22524,280898,26512,8097,-7896,6755,-7559,-20718,280898,12449,-30208,9448,-1504,11347,-6056,280940,5176,18184,21192,-1073,-2857,-3800,63,0
3505,280942,-22447,-11015,-9000,1118,10946,1572,280942,28742,8512,17536,-3242,5615,-19756,280941,25888,8193,-8248,8945,-5449,-19172,280941,17961,-31568,6144,150,10919,-4138,280983,5720,23200,22976,-594,225,-2814,63,0
3506,280985,-16311,-7879,-4312,-1454,5905,-1290,280985,31490,7824,19292,-5690,5331,-15156,280984,15960,7401,-12008,7853,-651,-14576,280984,15433,-26240,8504,492,10943,-2432,281026,7384,22080,21504,892,2025,-1734,63,0
3507,281028,-12191,-9223,-9944,-3352,4105,-938,281028,14772,3578,17146,-2792,6547,-7186,281027,23328,4417,-9896,6270,3197,-7038,281027,15553,-30768,11760,4516,789,-576,281069,6440,26424,24272,1953,-267,-146,63,0
3508,281071,-9791,-6095,-7032,-1220,3422,152,281071,24116,3272,18086,1574,1942,828,281070,13104,2809,-12200,1039,-1304,830,281070,15769,-29304,12832,-229,-621,-540,281112,6792,24168,22032,4079,-1760,876,63,0
3509,281114,-13655,-11759,-8000,-3993,-1917,-1312,281114,19896,5376,18032,6002,2090,9296,281113,23688,6177,-11496,-1926,3172,9628,281113,16161,-30696,9032,-301,-1500,1958,281155,4608,24024,22112,5395,-4334,100,63,0
3510,281157,-19815,-5847,-8080,-978,956,1788,281157,27498,6164,15990,5725,-4248,14868,281156,21816,7585,-10056,-2692,1876,14842,281156,15921,-29264,9176,-425,-3522,4404,281198,5392,23048,22696,7261,-2556,1258,63,0
3511,281200,-21799,-6887,-6144,-1362,5138,432,281200,29036,7822,13220,8847,-1024,19128,281199,28176,7753,-8568,-5990,6150,18640,281199,16273,-29392,12768,-1896,2938,4774,281241,6056,25320,20392,7337,-588,1998,63,0
3512,281243,-29607,-5319,-3600,-1673,-650,942,281243,-31078,10890,12464,8931,-6134,21062,281242,31776,9817,-8816,-8320,3618,20554,281242,15665,-28664,10264,-3752,3060,6142,281284,5736,26296,19280,6621,-1584,442,63,0
