Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id
2360,81559,6072,-1245,-844,-997,-2202,-689,81559,-15022,5409,7192,-685,294,-938,81538,3082,-14091,-3385,2235,1419,-7760,81538,8311,-29628,6536,-1058,150,-288,81559,17082,21389,-3909,1048,849,-1039,11,2,imu_label_2_jea
2361,81581,5072,-1101,-991,-1080,-2711,-418,81581,-15086,5713,7249,601,360,98,81560,2082,-14091,-3385,2235,1419,-7760,81560,8311,-29628,6270,-1723,150,-288,81581,17082,21389,-3909,1050,1041,-1039,11,2,imu_label_2_jea
2362,81603,5072,-1101,-991,-1080,-2711,-418,81603,-15086,5759,7255,830,360,201,81582,1082,-13091,-3284,3759,2081,-5760,81582,9311,-29561,5886,-2250,1333,480,81603,17082,21389,-4395,1050,1041,-2097,11,2,imu_label_2_jea
2363,81625,4072,-1101,-1273,-1142,-3127,-418,81625,-15086,5759,7255,830,360,201,81604,1082,-13091,-3284,3775,2081,-5760,81604,9311,-29561,5886,-2250,1774,482,81625,18082,21156,-4760,1157,2123,-3097,11,2,imu_label_2_jea
2364,81647,3072,-1175,-1872,-1310,-3782,-193,81647,-14875,6070,7362,2294,396,1358,81626,82,-13091,-3284,3775,2081,-5760,81626,9311,-29561,5820,-2428,1774,482,81647,18082,21156,-4760,1157,2407,-3097,11,2,imu_label_2_jea
2365,81669,3072,-1175,-1872,-1310,-3782,-193,81669,-14838,6196,7362,2392,396,1546,81648,82,-12796,-3147,4914,2515,-3760,81648,10311,-29510,5771,-2460,2944,1094,81669,18082,21061,-4760,1157,2407,-3883,11,2,imu_label_2_jea
2366,81691,2072,-1273,-2356,-1588,-4219,-193,81691,-14838,6196,7362,2392,396,1546,81670,1082,-12796,-3147,4914,2515,-3760,81670,10311,-29510,5771,-2460,2944,1387,81691,18949,21061,-4548,511,3377,-4643,11,2,imu_label_2_jea
2367,81713,1072,-1402,-2777,-1811,-4316,149,81713,-14648,7012,7349,3619,614,2882,81692,1082,-12846,-3147,4914,2515,-3760,81692,10311,-29510,5734,-2460,2944,1387,81713,18989,21082,-4346,511,3377,-4643,11,2,imu_label_2_jea
2368,81735,1072,-1402,-2777,-1811,-4316,149,81735,-14491,7038,7349,3619,628,2975,81714,2082,-13040,-2736,5068,3484,-1760,81714,11205,-29464,5706,-1920,3630,2513,81735,18989,21082,-4346,-154,3377,-5326,11,2,imu_label_2_jea
2369,81757,72,-1759,-3092,-2152,-4316,149,81757,-14491,7038,7235,3619,628,2975,81736,2082,-13040,-2510,5068,3484,-1760,81736,11205,-29170,5706,-1695,3630,2782,81757,19267,21593,-3943,-983,3794,-6450,11,2,imu_label_2_jea
2370,81779,-928,-2027,-3313,-2852,-4179,-175,81779,-13792,7725,6799,4438,968,4251,81758,2082,-13563,-2510,5068,3484,-1760,81758,11205,-29170,5706,-1695,3630,2782,81779,19267,21593,-3685,-983,3794,-6450,11,2,imu_label_2_jea
2371,81801,-928,-2027,-3313,-2852,-3938,-175,81801,-13733,7805,6799,4438,1281,4333,81780,3082,-14044,-1964,4748,4062,240,81780,11646,-28915,6169,-626,3553,4269,81801,19267,21593,-3685,-1619,3794,-7420,11,2,imu_label_2_jea
2372,81823,-1928,-2074,-3428,-3425,-3938,-418,81823,-13733,7805,6289,4438,1281,4333,81802,3082,-14044,-1552,4748,4062,240,81802,11646,-28915,6169,-626,3553,4529,81823,19368,21977,-2875,-2333,3813,-8420,11,2,imu_label_2_jea
2373,81845,-2928,-2109,-3515,-3942,-3373,-539,81845,-13144,8465,5639,4819,1986,5491,81824,3082,-14689,-1552,4464,4062,240,81824,11428,-29088,6169,-626,3495,4529,81845,19368,21977,-2875,-2333,3813,-8420,11,2,imu_label_2_jea
2374,81867,-2928,-2109,-3515,-3942,-3146,-539,81867,-13135,8466,5639,4819,1986,5565,81846,4082,-15172,-606,4295,4457,2240,81846,10859,-29648,6556,82,3495,6247,81867,19292,21977,-2875,-2868,3297,-9414,11,2,imu_label_2_jea
2375,81889,-2928,-2135,-3515,-4419,-3146,-630,81889,-13135,8466,5046,4819,1986,5565,81868,4082,-15172,-606,4295,4496,2240,81868,10859,-29648,6556,82,3835,6397,81889,18713,22798,-2246,-3176,2910,-10617,11,2,imu_label_2_jea
2376,81911,-1928,-2297,-3488,-4841,-1764,-750,81911,-12686,9068,4368,5105,2126,6643,81890,4082,-15915,-606,4124,4496,2240,81890,10432,-30068,6556,82,3835,6397,81911,18713,22871,-2246,-3176,2910,-10617,11,2,imu_label_2_jea
2377,81933,-1928,-2297,-3396,-4841,-1427,-750,81933,-12557,9141,4368,5162,2126,6712,81912,5082,-16650,394,3910,4997,4240,81912,10018,-30068,6807,112,4090,8211,81933,18154,22871,-2246,-3176,2910,-11759,11,2,imu_label_2_jea
2378,81955,-1928,-2418,-3396,-5198,-1427,-997,81955,-12557,9141,3793,5162,2110,6712,81934,5082,-16650,394,3910,5032,4240,81934,10018,-29655,6807,112,4090,8331,81955,17467,23469,-1854,-3176,3033,-13415,11,2,imu_label_2_jea
2379,81977,-928,-2418,-2985,-5466,453,-1182,81977,-11744,9691,3213,5500,2098,7769,81956,5082,-17335,394,3750,5032,4240,81956,9229,-29655,6807,33,4090,8331,81977,17467,23469,-1758,-2914,3699,-13415,11,2,imu_label_2_jea
2380,81999,-928,-2299,-2565,-5466,573,-1182,81999,-11693,9909,3213,5619,2098,8046,81978,6082,-18335,1394,3630,5434,6240,81978,8516,-28923,6717,-206,4499,10331,81999,16896,23469,-1758,-2914,3699,-14954,11,2,imu_label_2_jea
2381,82021,-928,-2299,-2565,-5583,573,-1239,82021,-11693,9909,2720,5619,2072,8046,82000,6082,-18335,1394,3630,5434,6240,82000,8516,-28923,6717,-206,4910,10331,82021,15896,23261,-1464,-2408,4363,-16570,11,2,imu_label_2_jea
2382,82043,72,-2210,-1929,-5583,2573,-1239,82043,-10693,10798,2347,6123,2023,9342,82022,6082,-19137,1394,3630,5434,6240,82022,7516,-28923,6649,-325,4910,10331,82043,15896,23261,-764,-2362,4861,-16570,11,2,imu_label_2_jea
2383,82065,72,-2210,-1565,-5441,2573,-1128,82065,-10693,10893,2347,6123,2023,9479,82044,7082,-19846,2394,3575,5670,8240,82044,6516,-27923,6649,-414,5525,12331,82065,14896,22261,-764,-2362,4978,-16975,11,2,imu_label_2_jea
2384,82087,72,-2210,-1565,-5441,2573,-1128,82087,-10693,10893,1993,6123,1986,9479,82066,7082,-19846,2394,3575,5670,8240,82066,6516,-27923,6994,-414,5525,12331,82087,13896,21261,185,-1815,4363,-17279,11,2,imu_label_2_jea
2385,82109,1072,-1871,-565,-5155,4319,-848,82109,-10100,11727,1728,6287,1656,10800,82088,7082,-19846,2394,3412,5670,8240,82088,5516,-27923,6994,-414,5261,12331,82109,13896,21261,185,-1815,4363,-17279,11,2,imu_label_2_jea
2386,82131,1072,-1871,-565,-5108,4348,-848,82131,-10100,11893,1728,6287,1656,10800,82110,8082,-19830,1965,1412,4031,10240,82110,4516,-28160,6709,-362,4280,14254,82131,12896,21261,185,-2197,4231,-17507,11,2,imu_label_2_jea
2387,82153,1072,-1871,-565,-5108,4348,-848,82153,-10100,11893,1529,6287,1388,10800,82132,8082,-19792,1965,1412,4031,10240,82132,4516,-28160,6709,-362,4280,14254,82153,11896,22261,-25,-2798,3627,-17929,11,2,imu_label_2_jea
2388,82175,2072,-1843,435,-4858,6348,-998,82175,-9100,12181,1380,5579,-16,11231,82154,8082,-19792,1965,-588,3274,10240,82154,3516,-28376,6547,-362,3544,14254,82175,11896,22261,-25,-2798,3627,-17929,11,2,imu_label_2_jea
2389,82197,2072,-1843,435,-4858,6348,-998,82197,-9100,12181,1380,5579,-16,11231,82176,9082,-20792,2281,-1682,3172,12240,82176,2516,-29262,6547,124,2992,15702,82197,10896,22261,-25,-3522,3627,-18366,11,2,imu_label_2_jea
2390,82219,2072,-1843,435,-4858,6348,-1136,82219,-9100,12181,1268,5048,-16,11231,82198,9082,-20792,2387,-1682,3172,12240,82198,2516,-29262,7076,124,2992,15714,82219,9896,23261,107,-4065,3661,-18694,11,2,imu_label_2_jea
2391,82241,3072,-1822,1188,-4670,8348,-1414,82241,-8100,12206,704,4900,9,11554,82220,9082,-21734,2387,-2502,3172,12240,82220,1516,-29618,7076,124,2992,15714,82241,9896,23261,507,-4065,3661,-18694,11,2,imu_label_2_jea
2392,82263,3072,-1440,1188,-4643,8348,-1414,82263,-8100,12206,704,4900,762,11561,82242,10082,-21994,3316,-3310,3268,14240,82242,516,-29883,7593,-36,2561,16610,82263,8896,23261,507,-4186,3661,-18694,11,2,imu_label_2_jea
2393,82285,3072,-1440,1188,-4643,8348,-1450,82285,-8100,12206,188,4900,762,11561,82264,10082,-21994,3316,-3310,3268,14240,82264,516,-29883,7593,-36,2561,16610,82285,7896,24261,984,-4277,3686,-18508,11,2,imu_label_2_jea
2394,82307,4072,-1150,1873,-4427,9961,-1450,82307,-7100,12742,-199,5032,1031,11601,82286,10082,-22189,3316,-3916,2290,14240,82286,-484,-30082,7593,-86,2231,16610,82307,7896,24261,1332,-4277,3686,-18061,11,2,imu_label_2_jea
2395,82329,4072,-1150,2005,-4162,9961,-1324,82329,-7100,12770,-199,5032,1031,11601,82308,10735,-23103,2651,-4143,290,15750,82308,-1484,-30147,7608,-86,620,16079,82329,6896,24261,1332,-4345,2820,-18061,11,2,imu_label_2_jea
