Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id,qw,qx,qy,qz,roll,pitch,yaw,bgx,bgy,bgz,acc_lin_x,acc_lin_y,acc_lin_z
993,356610,30785,-5471,-15424,388,9484,1872,356610,-32248,11276,10776,-5672,3893,-12994,356609,29264,4305,-1256,5561,-4321,-13476,356609,9881,-30368,12320,3010,5095,-3820,356651,2880,25584,18824,-2264,201,-1500,17,0,IMU_label_0_hansol,0.8694643166625446,-0.033684307985546794,0.20383313070634124,-0.4487195385455382,-0.25815079929013607,0.33018881873358097,-0.9961134720700502,0.0,0.0,0.0,30788.17952827471,-5468.631670250234,-15432.969503797267
994,356653,-28799,-6223,-15136,-1668,10272,768,356653,28646,12852,9754,-5370,5461,-8602,356652,24824,5049,-2208,6041,-1109,-9558,356652,9041,-30920,12952,2034,119,-2506,356694,4520,26208,17576,-623,-995,-984,17,0,IMU_label_0_hansol,-0.16467106837258969,0.31739841990026485,0.9320125089011829,0.059113158751395174,3.135568158264886,-0.3516803925748028,2.4861971957687494,0.0,0.0,0.0,-28802.378153972022,-6223.055463793872,-15126.793731280732
995,356696,-24367,-5159,-17272,1986,9590,2222,356696,27092,13078,13490,-1288,4975,-4660,356695,21896,4657,-1960,6085,-1555,-5298,356695,9681,-29952,15304,702,1493,-2962,356737,5208,27672,19464,2923,-4372,494,17,0,IMU_label_0_hansol,-0.9674677942605943,0.12035779137301196,-0.2064998683437065,0.0829329457958832,-0.29291946831094906,0.3893646440018567,-0.2291831719598726,0.0,0.0,0.0,-24363.27738887471,-5156.380292131673,-17280.686177601052
996,356739,-17855,-7487,-21560,-254,5694,292,356739,23330,16910,13890,4860,3870,2356,356738,15880,6889,-2744,1226,200,3006,356738,11817,-32560,15032,-2124,877,-1516,356780,4336,30160,17896,4313,-4178,1996,17,0,IMU_label_0_hansol,0.1901568671848128,-0.0481333067907201,-0.9785578173671037,0.0628342956479834,-2.9891828926714057,-0.37482548176428615,3.014339098490924,0.0,0.0,0.0,-17858.590313935398,-7485.614519037108,-21550.979995977315
997,356782,-20607,-6439,-23104,-3645,-365,-490,356782,26002,16760,15254,7474,480,10678,356781,21424,6809,-4576,-2038,1576,11190,356781,10601,-30176,11704,-3062,187,-382,356823,7120,27152,16336,7291,-2950,1182,17,0,IMU_label_0_hansol,-0.13058907206195727,-0.052879697776956974,-0.11356659405570091,-0.9834901425716488,0.24015444164045568,-0.07442088801212973,2.8685909661216726,0.0,0.0,0.0,-20607.72914610747,-6441.326081216194,-23113.498846053713
998,356825,-23663,-5479,-19568,-2217,-1328,204,356825,27444,19108,13934,9203,-1870,17258,356824,24472,7905,-1576,-5834,542,17348,356824,11561,-31040,11648,-2613,-2550,1924,356866,6344,28688,14824,7449,-2332,582,17,0,IMU_label_0_hansol,-0.031021186346671746,-0.402814834819981,0.9070920191689889,-0.11816075324118007,-2.9488165088558427,-0.15205723544346098,-2.3204950610261688,0.0,0.0,0.0,-23664.485432395708,-5477.142877773545,-19558.486064334025
999,356868,-27767,-5887,-18592,-1869,-2645,-188,356868,-32160,17560,13118,9155,-6148,22094,356867,26176,9313,-2216,-8500,5046,22308,356867,9601,-31864,10832,-1387,-3274,2828,356909,4600,26240,16880,9029,-1721,-170,17,0,IMU_label_0_hansol,0.4994559218805883,-0.14338115916117183,0.0979369872052076,0.8487602558044158,0.02449748976407475,0.3482175461497347,2.0821294279543596,0.0,0.0,0.0,-27763.653746691743,-5887.2257971999925,-18601.215312726326
1000,356911,-32159,-4511,-15968,-2100,3318,60,356911,-30388,17246,10254,9965,-5900,24576,356910,32280,9153,-2112,-11054,4970,25190,356910,10297,-30048,11816,-1331,-2700,3746,356952,5048,30256,13808,8881,-1684,162,17,0,IMU_label_0_hansol,-0.15961391580566342,-0.9860136400926232,-0.027187619598145377,-0.03951370361107707,2.818317205993302,-0.0692985084728114,0.06643680742051994,0.0,0.0,0.0,-32159.679042421118,-4514.107840782739,-15958.723653128414
1001,356954,31561,-5103,-12440,-864,2744,700,356954,-26956,18582,9646,10865,-7226,27248,356953,-32152,11785,-616,-16210,1012,27396,356953,9673,-31464,12640,-1941,-386,3440,356995,5056,29360,13776,8453,-1037,-1416,17,0,IMU_label_0_hansol,-0.2584408710186258,0.043443737509066556,0.09574889082025198,-0.9602880337508475,-0.20796307953528523,0.03395267203060381,2.6122503563061823,0.0,0.0,0.0,31561.332898002653,-5100.976414415135,-12449.589820880656
1002,356997,30409,-4047,-11768,-532,5816,586,356997,-21548,18520,8206,9475,-6100,28830,356996,-30064,11729,-536,-14758,1062,28442,356996,8921,-29848,11808,-1429,-852,4662,357038,3672,30520,11288,7091,-1173,-2926,17,0,IMU_label_0_hansol,0.0005316825487095356,0.9850984482367539,-0.1717245961918612,0.009561781107569703,-3.1393557803393244,-0.01902234458870601,-0.3451972722174957,0.0,0.0,0.0,30408.81346577447,-4046.978067753917,-11758.195148742496
1003,357040,28993,-3615,-10288,1086,10940,828,357040,-19774,21762,6990,12952,1796,28934,357039,-27344,14257,-656,-11476,752,28216,357039,8057,-32720,11856,-944,1706,6244,357081,9224,29376,12200,8253,-173,-5746,17,0,IMU_label_0_hansol,0.07264943053737644,-0.013396985553526813,-0.07406862149858602,0.9945131574443712,-0.14985002543932743,0.015885538572763074,2.994558732409695,0.0,0.0,0.0,28993.155777364907,-3613.5361515085156,-10297.695528104701
1004,357083,28737,-4287,-7328,1228,10260,724,357083,-16118,24016,8324,13764,2168,30536,357082,-21536,19065,-856,-9267,-1060,29328,357082,8585,-31280,12280,-1306,4042,8168,357124,4312,-32360,11200,5747,-3687,-8192,17,0,IMU_label_0_hansol,0.006142746527872385,-0.9816985447324402,0.19006948605157042,0.010189426254459674,-3.1334032654455393,0.022342846091035092,-0.38240176150682237,0.0,0.0,0.0,28737.219090242146,-4286.919710478982,-7318.1961264144675
1005,357126,26873,-4335,-6328,1148,8226,284,357126,-12492,26858,5070,13664,3740,31088,357125,-20536,22488,208,-7107,-3612,29812,357125,9857,-30472,9392,-486,3192,10836,357167,2480,28144,12184,9351,-3221,-11690,17,0,IMU_label_0_hansol,-0.05279652586719331,-0.014553473177023971,0.04331962852903719,-0.9975590875025633,-0.08504148853342879,-0.03361648174775186,3.037270290949061,0.0,0.0,0.0,26872.67039701641,-4334.16750335548,-6337.765689705933
1006,357169,24985,-3551,-5752,746,11045,-286,357169,-11596,26980,4410,11718,2598,29286,357168,-17712,23432,1792,-4125,-5104,28280,357168,2441,32416,14528,1870,1502,13716,357210,912,-32504,10800,8177,-5543,-12930,17,0,IMU_label_0_hansol,-0.06846385671949656,0.9901121943072774,-0.11984015842793923,-0.02507746867382576,-3.0113780557600536,0.06611661385079111,-0.23658972563718203,0.0,0.0,0.0,24985.647910203872,-3549.7294188174324,-5742.297617815777
1007,357212,22961,-5031,-5528,-20,11681,-316,357212,-10310,25622,2730,6698,1370,25680,357211,-17824,23328,2008,-4029,-4952,28308,357211,4577,-29960,12976,-2,920,14246,357253,1864,27128,10352,10549,-1351,-13202,17,0,IMU_label_0_hansol,0.12022232676546651,0.036898021973423484,-0.04264464552654365,0.9911440673935659,-0.07599967566562986,-0.08349316100656867,2.9033550607311165,0.0,0.0,0.0,22960.18216277125,-5030.258008828661,-5537.744279121178
1008,357255,21289,-3263,-2928,-522,12337,-282,357255,-6032,26648,2686,9974,1172,26508,357254,-12528,23776,3784,-2857,-3798,25250,357254,2777,-29880,13072,-667,-6124,17062,357296,-4576,31872,7600,9517,-5759,-13668,17,0,IMU_label_0_hansol,0.06775546127913701,-0.9937758904868981,0.07868951943657461,0.04033158172778558,-3.0123807054473724,0.09094973176406228,-0.1521468563849867,0.0,0.0,0.0,21289.890683067613,-3261.741609277813,-2918.3152944966882
1009,357298,21489,-3903,-4336,-1080,11907,-420,357298,-6820,26870,558,4669,-5340,25212,357297,-12136,23776,3128,-745,-1836,22268,357297,-55,-31160,11936,-1459,-6508,15118,357339,4616,29552,6360,9370,2905,-11102,17,0,IMU_label_0_hansol,-0.16604594729325217,-0.05732614752127712,0.029563602675395255,-0.984006325993236,-0.03945194780551536,-0.12294591800211924,2.809681339474307,0.0,0.0,0.0,21487.79734758677,-3902.616128539827,-4345.725052909754
1010,357341,22745,-3303,-1968,-2038,11801,-270,357341,-1798,26956,2378,8129,-7352,21478,357340,-11552,26296,824,-4408,226,22178,357340,1721,-31096,10240,891,-2634,13722,357382,-8008,-30720,4256,6507,-6517,-12748,17,0,IMU_label_0_hansol,-0.062441600648506526,0.99647714887178,0.002786089099568079,-0.055915793764820663,-3.015728777330607,0.11131945553280577,0.01261389917789227,0.0,0.0,0.0,22746.08941766695,-3301.7765730548394,-1958.3311438174264
1011,357384,24745,-3159,-3904,-864,11793,-100,357384,1318,28962,3696,8515,-1970,20660,357383,-11616,26504,216,-3833,-174,22050,357383,-4503,30496,13248,2889,-3666,12522,357425,-184,28704,6648,6732,4745,-11450,17,0,IMU_label_0_hansol,0.0690260364584066,0.06872748015392317,-0.04973477240116124,0.9940012033074908,-0.09044286008588896,-0.14399346501458068,3.0094573320075892,0.0,0.0,0.0,24743.592781182193,-3158.123433804555,-3913.6654928030757
1012,357427,25049,-2879,-2928,-1446,9311,-538,357427,-746,30294,886,8431,-6518,16626,357426,-8256,28368,3280,-2941,-2900,16842,357426,4121,-30368,10360,-396,1524,12490,357468,-1832,31872,2784,6899,-4325,-12998,17,0,IMU_label_0_hansol,0.11698224297480793,-0.9875867273333917,-0.08079920208151198,0.06677649112146512,-2.8957126135565963,0.11323282617851116,0.1772720950712387,0.0,0.0,0.0,25050.10806327722,-2876.6282499747085,-2918.5492126352506
1013,357470,26905,-4615,-2888,-480,9413,-390,357470,1422,27625,-62,2551,-1752,13176,357469,-10264,27776,1824,-2067,-3792,14950,357469,-8391,-28856,14048,-421,-6430,12126,357511,-9184,29448,7024,6773,-9479,-12650,17,0,IMU_label_0_hansol,0.03437230273189153,-0.07970950369099304,0.07164245012545942,-0.993645962688051,-0.1501909150644284,-0.15409007700373187,-3.0608198961797726,0.0,0.0,0.0,26903.494865344503,-4613.550046972386,-2897.5813668184155
1014,357513,29321,-3807,-3584,-1972,9555,-596,357513,892,31576,1202,8922,3634,11190,357512,-6048,31288,4520,419,-2454,15622,357512,-3039,-30992,14016,-167,-110,9040,357554,-4776,31952,480,5237,-1209,-9148,17,0,IMU_label_0_hansol,-0.1463423054730219,0.9591576936695965,0.22992717202293123,-0.07572280943545913,-2.819538701850946,0.0780432852468236,0.48323936689264857,0.0,0.0,0.0,29321.764566500275,-3803.9054904172963,-3574.7258513742927
1015,357556,29129,-2719,-1824,-1430,8985,-360,357556,1640,31716,1780,5717,-1610,8922,357555,-7104,29528,2776,1507,-4288,8908,357555,-4943,-31040,8640,-85,-6406,9208,357597,-9224,30008,3176,4941,-11263,-8974,17,0,IMU_label_0_hansol,-0.08084939674846754,0.09914402424112052,-0.0920640582328384,0.9875009097131939,-0.20256050348412277,-0.18192483880397567,-2.959672311386428,0.0,0.0,0.0,29127.22575164719,-2717.0596743574565,-1833.4476221032567
1016,357599,31497,-4103,-880,-1376,7771,-372,357599,3174,31574,2614,5106,28,7534,357598,-7240,32104,4360,3391,-2754,8652,357598,-9687,-29136,14112,1365,-7780,6204,357640,-12832,29472,5984,3673,-5127,-7250,17,0,IMU_label_0_hansol,0.15328119135234516,-0.9515496287902265,-0.2479860388884106,0.09778090224181693,-2.792244447716333,0.11028700985045767,0.5293657571524838,0.0,0.0,0.0,31498.079354923477,-4099.663719627229,-870.8416917257647
1017,358322,-31943,-2328,2008,-1126,2406,102,358322,6976,32219,-1332,457,-24,92,358321,-4520,32136,3600,332,257,-856,358321,-6567,-31272,12488,-369,-276,20,358323,-9336,30816,2880,-724,96,1108,18,0,IMU_label_0_hansol,-0.1764607982500947,-0.19858963291485082,0.12440498491431942,-0.9560058284906804,-0.18629206788859828,-0.43742784705622845,2.8180601034954775,0.0,0.0,0.0,-31947.154203822458,-2326.354667613295,1999.2704034365129
1018,358365,-32479,-2952,2208,-358,2096,60,358365,6678,32021,-1626,688,1797,-338,358364,-3992,32032,3952,32,2411,-260,358364,-6399,-31064,12760,-411,-192,98,358364,-9744,30720,3160,-756,724,1056,18,0,IMU_label_0_hansol,-0.13718098670074202,0.9647893890903615,-0.0015289010428598678,-0.22441139464844317,-2.8442659212127808,0.4483053160651421,0.06509359327345539,0.0,0.0,0.0,-32474.749416048442,-2949.4108942104,2216.449819613667
1019,358408,-31639,-2624,1200,-742,2424,12,358408,6074,32047,-1158,210,251,-670,358407,-4120,32552,3184,-166,2275,-650,358407,-8143,-30480,12696,-807,-1751,-112,358406,-10928,30280,3160,-742,434,1298,18,0,IMU_label_0_hansol,0.2792858853109873,0.2925563556261498,-0.07006000466473236,0.9118671881338759,0.04349230705860881,-0.6097696312433096,2.533488909705616,0.0,0.0,0.0,-31644.61605882419,-2624.3495372752404,1191.968307077648
1020,358450,-31007,-2320,368,-476,2214,274,358450,6236,-32445,-678,733,-859,-2076,358449,-4056,32552,2384,-1118,2931,-2218,358449,-7431,-30832,13248,-858,493,-2086,358446,-9696,30488,2944,-1898,2616,2624,18,0,IMU_label_0_hansol,0.03172895819755158,-0.9380094943854572,0.042536604062595886,0.3425231363999504,-3.1018089915501554,0.7013886871523335,-0.07607822794797721,0.0,0.0,0.0,-31000.67197280938,-2319.702028999685,375.48583124176923
1021,358492,-31191,-2184,24,-718,1628,390,358492,6908,32545,-1144,-421,-2175,-3974,358491,-4072,-32032,2712,-1092,1349,-4604,358491,-6887,-31128,12680,-1104,503,-3478,358486,-10576,31344,1184,-2736,2730,4378,18,0,IMU_label_0_hansol,-0.47862727254442067,-0.36048177708805645,0.09636690551009977,-0.7947843996245353,0.2599324010167196,-0.7278396517331451,1.95802316397028,0.0,0.0,0.0,-31197.523954757078,-2185.8818078090553,16.924182173071852
1022,358534,-32135,-1984,640,-667,-210,502,358534,7356,31687,-542,-865,-919,-5958,358533,-3128,31192,1912,-934,1091,-6650,358533,-7295,-30976,12600,-1216,2109,-4990,358526,-8960,30256,2576,-2348,1238,5154,18,0,IMU_label_0_hansol,0.1510673544065148,0.1900161047591105,0.9476492778064369,-0.20744488578350093,-2.7726125485043633,0.373797658741814,2.8163644846113396,0.0,0.0,0.0,-32131.419067655715,-1980.70732378636,648.5150214985213
1023,358576,-31119,-2064,32,-235,-3772,360,358576,8192,31572,652,-2275,-1077,-8034,358575,-4592,30744,1776,-4690,4735,-7334,358575,-3479,-31728,11472,-1078,4689,-5374,358566,-8040,31112,1408,-3742,2440,6532,18,0,IMU_label_0_hansol,0.9766272415342315,-0.12055272507211388,-0.13026634984242857,-0.12123097652685615,-0.21425517379753756,-0.2876220690213898,-0.21585792107995397,0.0,0.0,0.0,-31121.781879677692,-2062.0005660937973,22.811213696245154
1024,358618,31873,-1799,-712,-1387,-7006,366,358618,9290,31274,82,-3482,971,-9182,358617,-8592,32272,1104,-5066,6471,-10026,358617,-4735,-31104,9352,-696,2977,-4152,358606,-10224,30856,2872,-4970,800,7910,18,0,IMU_label_0_hansol,-0.13112603360612843,-0.316505092937651,-0.9288261696564418,0.1411114312045485,-2.9504630905630993,0.33938958278515563,2.517602513586425,0.0,0.0,0.0,31876.264747114266,-1797.243316492422,-702.9211303811221
1025,358660,31185,-1511,-1320,267,-8066,730,358660,7472,30590,1454,-3054,985,-9480,358659,-7280,29744,3248,-3522,11711,-11364,358659,-7199,-31040,11208,1586,2397,-3828,358646,-4504,29944,2840,-6690,5694,8978,18,0,IMU_label_0_hansol,-0.9283741973513497,0.048556435322214986,0.15220977110667813,0.3355529881564004,0.012636260212340805,-0.3206692459619686,-0.6957058657534649,0.0,0.0,0.0,31181.908926639764,-1511.1175994218124,-1329.3060098903952
1026,358702,31696,1569,-792,3635,-10641,-498,358702,2892,-31540,376,-5420,495,-12488,358701,-5736,31560,656,-1326,8007,-10452,358701,-7655,-31568,12376,2000,4727,-5332,358686,-5264,31864,4552,-7520,4510,7666,18,0,IMU_label_0_hansol,0.13480828981384513,0.011108036620899287,0.9894959118141503,-0.05100173548986637,-3.039763396858152,0.2712309224909912,3.13304839073428,0.0,0.0,0.0,31698.627373755367,1569.9604349272743,-782.600805559912
1027,358744,29649,-831,-240,6157,-13857,-1258,358744,3014,31617,-3002,-9531,-4395,-14078,358743,-9112,30168,5328,-2270,21419,-7334,358743,-3359,-31800,10760,2938,6979,-5436,358726,-4848,32112,2912,-8224,7360,7042,18,0,IMU_label_0_hansol,0.893312127367172,-0.0736338869595334,-0.13598664869622623,-0.42199422409120374,-0.017626227938335855,-0.3100467890256446,-0.8798832574336002,0.0,0.0,0.0,29646.007959754035,-830.835396087735,-249.33761130809646
1028,358786,28625,-2536,88,6593,-17771,-2308,358786,3470,32168,180,-9463,-947,-13244,358785,-11216,31376,3712,1206,16799,-6486,358785,-2439,-32432,12208,3222,8415,-4890,358766,-1600,31064,6872,-8188,7464,5760,18,0,IMU_label_0_hansol,-0.1474629701890485,-0.06824663803070859,-0.9866960075885575,0.00529692640411158,3.131477719190849,0.2960300426661689,3.001970749880859,0.0,0.0,0.0,28627.86084735175,-2536.094877295319,97.3796020678558
1029,358829,27217,-4495,-3232,4735,-18515,-1554,358829,-2322,32676,1152,-9666,3859,-13168,358828,-13200,29280,3568,2224,20415,-9382,358828,-3655,32216,11208,2884,1409,-3178,358807,-7568,-32288,5024,-8368,2400,5070,18,0,IMU_label_0_hansol,-0.9362598366506242,0.048311576542660314,0.13302414208454505,0.32154018017905583,-0.005124398821209603,-0.2839592685306598,-0.6608881274633779,0.0,0.0,0.0,27214.252583164176,-4494.951759477454,-3241.413806764785
1030,358871,22449,-3039,-1832,3839,-15249,-990,358871,-4824,28784,8018,-13336,431,-13424,358870,-5000,25928,6512,4056,13339,-12830,358870,-7879,-31896,11352,2083,-4963,-4986,358847,-8632,28960,5208,-7767,-1858,6668,18,0,IMU_label_0_hansol,0.13123130588218798,0.07501788207213488,0.9883399164641465,-0.018299487684381083,-3.1245116514890507,0.2652472232049106,2.9923561221745683,0.0,0.0,0.0,22451.570792246588,-3038.838358566911,-1822.5376914289116
1031,358913,22361,-3751,-3664,3713,-13668,170,358913,-5522,23646,4580,-4144,9709,-14838,358914,-8584,22297,-56,6762,223,-15982,358914,-3423,-26560,14232,2374,3645,-8746,358887,-5264,32096,7608,-10907,-1316,9560,18,0,IMU_label_0_hansol,0.9351625738400368,0.029133213298350676,-0.12534901138284446,-0.33001491135573574,0.1409819562298677,-0.21691159302438298,-0.6938801827530444,0.0,0.0,0.0,22358.889465560333,-3752.345694669539,-3673.4818318091943
1032,358957,24273,-5351,-5280,1695,-7037,-604,358957,-8768,28454,3902,-10808,11437,-17544,358956,-18504,26392,6912,4261,-4039,-17240,358956,-2071,27768,14016,579,-6881,-10076,358927,-1768,27136,11208,-10122,818,11590,18,0,IMU_label_0_hansol,-0.14279455642040315,-0.0906636558539265,-0.9822343594091923,-0.0812741001790533,2.9479084416281185,0.2690110915201697,2.9312167147990382,0.0,0.0,0.0,24275.606394032242,-5352.819653136163,-5270.722826031853
1033,358999,22769,-6335,-5168,365,-15276,558,358999,-11414,28244,6946,-8808,6249,-22458,358998,-17296,27312,5168,3694,811,-18582,358998,-7199,-30432,14976,-1583,-6547,-12230,358967,1336,-32184,8544,-12192,6958,13240,18,0,IMU_label_0_hansol,-0.9770828240708797,-0.12104059935770639,0.13760049055274012,0.10827942192515912,0.2781103172276169,-0.2451292773560933,-0.25521480994769563,0.0,0.0,0.0,22766.620105118844,-6337.611824555234,-5177.147942778014
1034,359041,22937,-2295,-5824,-1107,-6783,-376,359041,-11432,22052,8164,-8498,8439,-24274,359040,-13024,19952,3992,6766,129,-23858,359040,1033,28712,14064,-1370,2161,-15366,359007,-8352,28016,9368,-8949,-6694,12408,18,0,IMU_label_0_hansol,0.10784205527015432,0.2545487577044919,0.9407580311243967,0.19633987863181915,2.7008785709249428,0.10313314593463822,2.5899703221324275,0.0,0.0,0.0,22938.009598685196,-2299.1611455452025,-5815.177530817907
1035,359083,23697,-8055,-8200,1903,-1276,2138,359083,-15002,22642,7846,-11360,8285,-23600,359082,-14032,17480,9072,5695,-2213,-23972,359082,3353,-25568,15856,-3936,607,-12914,359047,1168,28352,18128,-10124,3790,16140,18,0,IMU_label_0_hansol,0.09791801150384799,0.794974123696484,-0.06829184432626702,-0.5947809930341222,2.427363945928913,1.2007124032131478,-0.6716000743212261,0.0,0.0,0.0,23706.142710318763,-8057.323410667914,-8197.319888972846
1036,359125,25193,-247,-7328,-761,-2336,678,359125,-12924,23606,3472,-5102,6647,-25292,359124,-21856,20936,2352,6897,-3973,-29766,359124,3377,31504,14208,-5460,3655,-14696,359087,1472,28176,14720,-7521,-436,15552,18,0,IMU_label_0_hansol,0.33658339005175847,-0.5609319374911776,-0.12621590987262393,-0.7457456182497387,-0.5095778163642433,-1.1721554913256282,-1.9512269346840703,0.0,0.0,0.0,25183.962295048776,-245.1431027542127,-7331.322981500954
1037,359167,26809,-6623,-9000,-612,6822,1822,359125,-12924,23606,3472,-5102,6647,-25292,359166,-22320,22296,1232,2534,3701,-27306,359166,6409,-28016,13680,-4496,2297,-11792,359168,4352,32472,13528,-4716,5490,12112,18,0,IMU_label_0_hansol,0.26948112530877216,0.6483124125066817,0.530729199166348,-0.47476041962692206,-2.7762501015832854,1.1235215831961696,1.603499385125762,0.0,0.0,0.0,26817.841961500642,-6621.484651752179,-8996.038457278852
