Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw_diff,REL_ANKLE_yaw_diff
6993,199625,30244,-2342,11819,-1019,-1143,-806,199625,-1862,15864,-2007,275,663,141,199646,-9217,30626,6893,333,398,-837,199646,-5697,-31811,8829,-366,252,-518,199625,2654,31207,6916,-246,-49,598,54,1,imu_label_1_jong,32555.695,1730.4468,-1.1916815,-0.19562139,15116.797,-777.43994,0.8437623,-0.14270908,-0.4991235,-0.13629036,16098.496,731.4882,0.11592243,1.6966406,-2510.498,36.78,0.63796854,0.7673067,0.05954053,-0.026296273,32717.25,984.81573,0.28558293,1.3494151,-429.78516,17.840006,0.7485226,0.6381963,0.1701027,-0.059029836,33501.445,682.4837,0.17088282,-1.3000652,-4575.0,-315.16006,0.78793764,-0.609183,0.08910857,0.010488074,32074.158,648.4759,-0.08284046,1.3527043,-432.42188,346.77997,0.7883931,0.6118938,-0.024958596,0.058304787,1.307604,1.892262,1.4772644,1.5450364,0.054960392,-2.9967058,-0.3684234,0.0032892227,18.939993,-661.94006
6994,199647,30262,-2342,11819,-1019,-1143,-806,199647,-1862,15864,-2007,304,663,141,199668,-9169,30640,6893,333,398,-837,199668,-5697,-31807,8947,-366,252,-518,199647,2654,31207,6951,-246,-49,598,54,1,imu_label_1_jong,32572.418,1730.4468,-1.1918861,-0.19562139,836.1328,-793.55994,0.84131634,-0.14309189,-0.50283647,-0.13735722,16098.496,742.87683,0.11592243,1.6966406,0.0,39.6,0.63771886,0.7675241,0.05991784,-0.025123773,32716.871,984.81573,0.28405762,1.3495129,-18.945312,1.1000061,0.74819034,0.63817436,0.17104171,-0.06074164,33528.94,682.4837,0.1707413,-1.2965915,1374.8047,-325.52005,0.78745335,-0.6099255,0.08837211,0.00992673,32081.725,648.4759,-0.08282088,1.3516355,378.3203,358.73996,0.78852457,0.6116256,-0.026199589,0.05879417,1.3078085,1.892262,1.4759437,1.5451343,0.054818876,-2.9932323,-0.3668785,0.0021225214,38.499992,-684.26
6995,199669,30262,-2446,11614,-1019,-1143,-1002,199669,-1862,15835,-2012,304,645,56,199690,-9169,30640,6859,307,226,-1307,199690,-5862,-31807,8947,-375,-22,-800,199669,2570,31207,6951,-250,-319,598,54,1,imu_label_1_jong,32506.254,1829.9766,-1.1970315,-0.20757434,-3308.2031,-813.5999,0.83878505,-0.1432922,-0.50656885,-0.13890657,16070.545,715.2461,0.11612496,1.6971794,-1397.5586,40.719997,0.63746655,0.76772475,0.06042957,-0.024154091,32709.723,1361.4602,0.28412142,1.3505694,-357.42188,-25.039993,0.74789655,0.6378703,0.17241044,-0.06361412,33557.37,883.8037,0.17558677,-1.2965915,1421.4844,-341.52005,0.7870302,-0.61072505,0.086675175,0.00926381,32074.885,722.4022,-0.08021098,1.3516355,-341.9922,370.69995,0.78864104,0.61139476,-0.02795192,0.058825385,1.3131565,1.9047538,1.4811529,1.5581437,0.059461817,-2.993771,-0.3643324,0.0010660887,65.759995,-712.22
6996,199691,29262,-2446,11344,-1151,-1201,-1392,199691,-1854,15827,-2016,344,528,-102,199712,-9134,30864,6858,307,-1131,-2287,199712,-6082,-31913,9038,-382,-22,-1170,199691,2455,31351,7161,-250,-522,927,54,1,imu_label_1_jong,31479.102,2169.0703,-1.1932422,-0.21236926,-51357.617,-841.43994,0.83602804,-0.14331084,-0.5104009,-0.14145698,16062.238,638.37604,0.11568386,1.6974913,-415.33203,38.679996,0.6371448,0.76795685,0.061047867,-0.023704624,32909.703,2569.782,0.2812402,1.3521479,9999.023,-70.77999,0.74802583,0.6369053,0.17270355,-0.070586644,33721.145,1230.9785,0.18135406,-1.2948158,8188.672,-364.92004,0.7866171,-0.61158526,0.084467605,0.007887951,32252.01,1092.8463,-0.07619299,1.346235,8856.25,389.23996,0.7887216,0.61113054,-0.030582223,0.059181817,1.3089261,1.9098606,1.4744824,1.5645173,0.0656702,-2.9923072,-0.3574332,-0.0059129,109.45999,-754.16003
6997,199713,29262,-2412,11344,-1151,-1201,-1392,199713,-1854,15827,-2016,380,528,-102,199734,-9134,30864,6858,413,-1131,-2287,199734,-6082,-31913,9038,-382,249,-1170,199713,2455,31401,7161,-146,-522,994,54,1,imu_label_1_jong,31476.479,2169.0703,-1.1934524,-0.20950347,-131.15234,-869.27997,0.8333082,-0.14329164,-0.5141453,-0.14394265,16062.238,658.474,0.11568386,1.6974913,0.0,36.639996,0.63675684,0.7682437,0.061651647,-0.023270043,32909.703,2584.5889,0.2812402,1.3521479,0.0,-116.51999,0.7479346,0.636143,0.17295916,-0.077465706,33721.145,1255.7169,0.18135406,-1.2948158,0.0,-388.32004,0.7861485,-0.61242765,0.08285971,0.006105891,32300.615,1132.182,-0.07607811,1.3465807,2430.2734,409.11996,0.7886176,0.61107737,-0.033249527,0.05967566,1.3091363,1.9069948,1.4746926,1.5616515,0.0656702,-2.9923072,-0.3573183,-0.005567193,153.15999,-797.44
6998,199735,28262,-2412,11098,-1376,-1348,-1702,199735,-1854,15827,-2019,380,409,-300,199756,-9366,30864,6858,413,-2398,-3350,199756,-6247,-31992,9038,-387,249,-1715,199735,2421,31401,7161,-146,-541,994,54,1,imu_label_1_jong,30458.562,2570.4639,-1.1886961,-0.21400832,-50895.8,-903.31995,0.8302375,-0.14342587,-0.5181033,-0.14732148,16062.615,633.7831,0.11568113,1.6976779,18.847656,30.639996,0.63638175,0.76848626,0.062442627,-0.023412285,32974.848,4140.468,0.28799948,1.3521479,3257.2266,-183.51999,0.74812406,0.63460505,0.17253411,-0.08842402,33826.004,1775.6675,0.18574667,-1.2954633,5242.9688,-422.62003,0.7856762,-0.61337656,0.08044553,0.0032678046,32298.049,1141.0667,-0.075028464,1.3465807,-128.32031,428.99997,0.7885101,0.6110228,-0.035894383,0.06012161,1.3043773,1.9116862,1.4766957,1.5661563,0.07006554,-2.9931412,-0.36302793,-0.005567193,214.15999,-851.62
6999,199757,27262,-2209,10571,-1544,-1635,-1935,199757,-1935,15901,-2103,571,320,-703,199778,-9910,30626,6941,949,-3776,-4915,199778,-6371,-32150,9120,-642,620,-3143,199757,2407,31546,7200,-68,-592,1621,54,1,imu_label_1_jong,29323.068,2966.713,-1.1936293,-0.20600352,-56774.707,-942.01996,0.82664156,-0.14363208,-0.52265334,-0.15121861,16155.762,960.5467,0.120059736,1.702289,4657.324,16.579996,0.63558173,0.76899606,0.06389326,-0.02446596,32929.28,6270.247,0.30568656,1.3479239,-2278.3203,-281.81998,0.7475269,0.6329546,0.17199461,-0.10483251,34020.387,3267.264,0.18838231,-1.2943875,9719.141,-485.48,0.7847176,-0.6150987,0.076569766,-0.0029699209,32446.63,1727.0579,-0.07425157,1.3464019,7429.1016,461.41998,0.7881705,0.6110694,-0.039573275,0.061769284,1.313689,1.9082925,1.4993159,1.5539274,0.06832258,-2.9966764,-0.37993813,-0.001521945,298.39996,-946.9
7000,199779,27262,-2209,10571,-1544,-1635,-1935,199779,-1935,15901,-2103,599,320,-703,199800,-9910,30626,6941,949,-3776,-4915,199800,-6371,-32150,9158,-642,620,-3143,199779,2407,31546,7200,-68,-592,1940,54,1,imu_label_1_jong,29323.068,2966.713,-1.1936293,-0.20600352,0.0,-980.72,0.8230808,-0.14381398,-0.5270851,-0.15503818,16155.762,977.45074,0.120059736,1.702289,0.0,2.5199966,0.6347381,0.7695398,0.065311864,-0.025503537,32929.28,6270.247,0.30568656,1.3479239,0.0,-380.11996,0.7467338,0.6311842,0.17141093,-0.12088656,34030.59,3267.264,0.18832514,-1.2932938,510.15625,-548.34,0.783744,-0.6167397,0.072767094,-0.009085564,32446.63,2029.4551,-0.07425157,1.3464019,0.0,500.21997,0.7877727,0.6110685,-0.043687567,0.064038344,1.313689,1.9082925,1.4993159,1.5539274,0.0682654,-2.9955828,-0.37993813,-0.001521945,382.63995,-1048.56
7001,199801,26262,-2209,10176,-1544,-1869,-1949,199801,-2030,15896,-2196,599,320,-1212,199822,-10446,30239,6941,949,-4809,-6500,199822,-6371,-32268,9158,-953,620,-4814,199801,2407,31546,7200,-68,-630,1940,54,1,imu_label_1_jong,28251.076,3110.5784,-1.1933068,-0.21376283,-53599.61,-1019.69995,0.81921405,-0.14411043,-0.5318968,-0.15876518,16174.861,1389.2966,0.12583522,1.7080754,954.98047,-21.720003,0.63382524,0.77001506,0.06775865,-0.027409926,32736.73,8141.0737,0.32477033,1.3451668,-9627.539,-510.11996,0.74563694,0.6281641,0.17151672,-0.141483,34142.09,4946.4336,0.18770278,-1.2942575,5575.0,-644.62,0.78217125,-0.6192467,0.06634415,-0.01844316,32446.63,2040.8635,-0.07425157,1.3464019,0.0,539.01996,0.78736305,0.61105853,-0.0477977,0.066198856,1.319142,1.9218383,1.5180771,1.5589297,0.06186755,-3.002333,-0.3990219,0.0012351274,488.39996,-1183.6399
7002,199823,25262,-2094,9804,-1496,-2295,-1959,199823,-2178,15730,-2266,796,618,-2080,199844,-11098,29423,6963,603,-5584,-8263,199844,-6270,-32268,9248,-1349,124,-6814,199823,2473,31587,7086,-52,-660,3127,54,1,imu_label_1_jong,27178.52,3367.8958,-1.1930116,-0.21042453,-53627.832,-1058.88,0.8148096,-0.14441225,-0.5375165,-0.16219224,16040.927,2311.2637,0.13619839,1.713868,-6696.7285,-63.32,0.63235545,0.77069104,0.07244291,-0.030231273,32208.104,9991.088,0.35178247,1.3384198,-26431.348,-675.37994,0.74441135,0.6230458,0.17323941,-0.16629441,34147.652,6947.3574,0.18466209,-1.2916782,278.125,-780.9,0.77983785,-0.6227275,0.05578504,-0.030846134,32466.377,3196.3154,-0.07624496,1.3501171,987.3047,601.55994,0.786674,0.6109411,-0.053792216,0.07072056,1.32921,1.9242926,1.5447941,1.5488443,0.048463702,-3.005546,-0.42802742,0.011697292,612.05994,-1382.46
7003,199845,25262,-2094,9804,-1469,-2295,-1959,199845,-2178,15730,-2266,928,901,-2080,199866,-11098,29423,6963,603,-5584,-8263,199866,-6270,-32129,9248,-1349,124,-6814,199845,2473,31587,7086,-52,-660,3513,54,1,imu_label_1_jong,27178.52,3355.9897,-1.1930116,-0.21042453,0.0,-1098.06,0.810456,-0.14462613,-0.5430011,-0.1655119,16040.927,2449.3643,0.13619839,1.713868,0.0,-104.92,0.63057226,0.7715708,0.07748591,-0.032452323,32208.104,9991.088,0.35178247,1.3384198,0.0,-840.63995,0.742735,0.61765254,0.17480178,-0.19051081,34016.336,6947.3574,0.18538323,-1.2905328,-6565.8203,-917.18005,0.77735233,-0.62594825,0.045426775,-0.042994693,32466.377,3574.8389,-0.07624496,1.3501171,0.0,671.81995,0.7858802,0.61073065,-0.06028107,0.07593849,1.32921,1.9242926,1.5447941,1.5488443,0.049184844,-3.0044007,-0.42802742,0.011697292,735.72,-1589.0
7004,199867,25262,-2094,9525,-1469,-3029,-1967,199867,-2392,15505,-2266,928,901,-3013,199888,-12097,28649,6562,-542,-5584,-9857,199888,-6270,-32129,9248,-1646,-247,-8814,199867,2473,31587,7000,-59,-871,3513,54,1,imu_label_1_jong,27079.127,3898.9602,-1.2023711,-0.21640009,-4969.629,-1137.4,0.80502504,-0.14515825,-0.5499612,-0.16854209,15851.229,3278.8953,0.1514818,1.7159153,-9484.912,-165.18,0.6286883,0.77221197,0.08440056,-0.03628147,31783.053,11341.749,0.39045763,1.3456322,-21252.54,-1037.7799,0.74149317,0.6089918,0.17961662,-0.21692108,34016.336,8969.778,0.18538323,-1.2905328,0.0,-1093.4601,0.77397645,-0.62974834,0.0312703,-0.058306944,32447.717,3619.847,-0.076288894,1.3527107,-933.0078,742.07996,0.7850121,0.6105272,-0.067072265,0.08070841,1.353853,1.9323153,1.5928288,1.5620322,0.033901423,-3.0064483,-0.4667465,0.0070785284,872.5999,-1835.54
7005,199889,25994,-2318,9175,-1606,-4198,-2320,199889,-2641,15121,-2231,1492,1996,-4226,199910,-12902,27649,6127,-1934,-4759,-11277,199910,-6006,-31470,8856,-1726,-247,-10814,199889,2530,31544,6996,-397,-1443,5513,54,1,imu_label_1_jong,27663.004,5058.146,-1.2216543,-0.24746469,29193.848,-1183.8,0.79755604,-0.14617476,-0.5593652,-0.17218588,15511.186,4906.0327,0.1710978,1.7172827,-17002.148,-249.69998,0.62525535,0.7735192,0.09548156,-0.040089175,31120.232,12391.899,0.42748737,1.352721,-33141.016,-1263.32,0.74053234,0.59708005,0.18907194,-0.24363703,33239.46,10953.66,0.18168679,-1.2964798,-38843.75,-1309.7401,0.76976484,-0.633469,0.014069219,-0.0773388,32409.395,5712.532,-0.07814329,1.3525436,-1916.1133,852.33997,0.7840808,0.6093219,-0.07816747,0.08851018,1.392752,1.9647473,1.6491417,1.6001856,0.010588989,-3.0137625,-0.5056307,-0.00017738342,1013.62,-2162.08
7006,199911,25994,-2318,9175,-1606,-4198,-2320,199911,-2641,15121,-2154,1492,1996,-4226,199932,-12902,27649,6127,-1934,-4072,-11277,199932,-5270,-31470,8856,-1726,333,-10814,199911,2870,31544,6996,-397,-1443,5513,54,1,imu_label_1_jong,27663.004,5058.146,-1.2216543,-0.24746469,0.0,-1230.2001,0.7901148,-0.14712414,-0.5684963,-0.17574178,15500.298,4906.0327,0.17121917,1.7122953,-544.38477,-334.21997,0.6218315,0.77466136,0.106327385,-0.043817665,31120.232,12144.64,0.42748737,1.352721,0.0,-1488.86,0.73859364,0.5852989,0.19947764,-0.26853907,33114.387,10955.9375,0.1598249,-1.2964798,-6253.711,-1526.0201,0.7651054,-0.6365485,-0.0018092248,-0.09703827,32437.707,5712.532,-0.088593125,1.3525436,1415.625,962.6,0.7830199,0.60801685,-0.089110106,0.09620183,1.3928735,1.95976,1.6491417,1.6001856,-0.011394277,-3.0087752,-0.5160805,-0.00017738342,1154.64,-2488.62
7007,199933,25994,-2486,8549,-1760,-5708,-2585,199933,-2886,14639,-2154,1492,1996,-5271,199954,-13098,26649,5801,-3505,-4072,-12342,199954,-5270,-31470,8562,-1726,333,-12814,199933,2870,31046,6996,-533,-2540,5513,54,1,imu_label_1_jong,27476.42,6508.5396,-1.2408124,-0.2829899,-9329.199,-1281.9,0.78006214,-0.14888506,-0.5805817,-0.17961407,15075.444,5830.396,0.19262616,1.7168893,-21242.676,-439.63995,0.6181912,0.7753719,0.11918318,-0.049329426,30255.22,13460.727,0.44772625,1.3564583,-43250.586,-1735.7,0.7375748,0.5695865,0.21233906,-0.29405215,33036.973,12934.008,0.16020262,-1.3051574,-3870.7031,-1782.3002,0.7593799,-0.6391013,-0.020693757,-0.12026352,31953.639,6093.345,-0.08993883,1.3491554,-24203.418,1072.86,0.78181416,0.60658574,-0.10210806,0.101952344,1.4334385,1.9998791,1.6885387,1.6394482,-0.03242354,-3.0220466,-0.53766507,-0.0073028803,1296.06,-2855.1602
7008,199955,24994,-2486,7935,-1975,-7504,-2585,199955,-3070,13877,-1994,1969,2196,-6079,199976,-13098,25649,5801,-3505,-2072,-12989,199976,-4280,-30976,8341,-1460,768,-14814,199955,3272,30046,7025,-572,-3363,7513,54,1,imu_label_1_jong,26340.928,8178.8057,-1.2496228,-0.30360946,-56774.61,-1333.6,0.76704913,-0.15196608,-0.595829,-0.1831115,14351.727,6756.746,0.21557744,1.7135105,-36185.89,-561.22,0.6133407,0.7763905,0.13379616,-0.05594367,29378.23,13612.213,0.46211284,1.3483698,-43849.51,-1995.48,0.73422074,0.55465347,0.22962718,-0.31709734,32363.61,14905.57,0.13263585,-1.3077623,-33668.164,-2078.58,0.7527644,-0.6401231,-0.041955814,-0.14774245,31029.32,8251.189,-0.10564506,1.3411142,-46215.918,1223.12,0.779749,0.60452306,-0.11979834,0.110415846,1.4652003,2.01712,1.7117357,1.6519793,-0.08294159,-3.0212727,-0.5677579,-0.0072556734,1434.26,-3301.7002
7009,199977,24994,-2426,7935,-1975,-7504,-2520,199977,-3070,13877,-1927,2001,2196,-6079,199998,-12631,25649,5801,-3109,-2072,-12989,199998,-4270,-30738,8341,-1393,768,-14814,199977,3428,30046,7025,-572,-3363,7513,54,1,imu_label_1_jong,26335.332,8158.495,-1.250262,-0.2967091,-279.78516,-1384.0,0.7540207,-0.15493403,-0.61052305,-0.18630591,14342.571,6766.1406,0.21571723,1.7087768,-457.76367,-682.8,0.6083785,0.7772082,0.14807345,-0.062427677,29173.018,13515.665,0.44778344,1.3483698,-10260.645,-2255.26,0.7296798,0.5402096,0.24589016,-0.33952752,32134.559,14899.156,0.13327293,-1.3058193,-11452.539,-2374.86,0.7455049,-0.64017934,-0.06276453,-0.17450915,31046.158,8251.189,-0.11064184,1.3411142,841.89453,1373.38,0.77742916,0.60225415,-0.13713133,0.11869596,1.4659792,2.005486,1.6980455,1.6450789,-0.082444295,-3.014596,-0.5584253,-0.0072556734,1572.46,-3748.2402
7010,199999,23994,-2426,7815,-2095,-8901,-2520,199999,-3250,13025,-1927,2001,2092,-6705,200020,-12631,24649,5448,-3109,-2072,-13474,200020,-4270,-30738,8341,-1393,768,-16554,199999,3428,29288,6946,-601,-3363,7513,54,1,imu_label_1_jong,25350.973,9485.105,-1.2421267,-0.3009967,-49217.97,-1434.4,0.7386674,-0.15869223,-0.6272684,-0.18900163,13561.948,7303.252,0.24199614,1.7176771,-39031.152,-816.89996,0.6031704,0.7775599,0.16328114,-0.07018123,28227.576,13982.408,0.46393454,1.3532703,-47272.07,-2524.74,0.7240048,0.5251617,0.26236176,-0.36219957,32134.559,16630.25,0.13327293,-1.3058193,0.0,-2705.9402,0.73661804,-0.6390752,-0.08598284,-0.20392118,30294.967,8253.25,-0.11339698,1.3379365,-37559.57,1523.64,0.7749383,0.5997103,-0.15410276,0.12676962,1.4841229,2.018674,1.7060612,1.654267,-0.10872321,-3.0234964,-0.57733154,-0.015333772,1707.8401,-4229.58
7011,200021,23539,-1495,7217,-2095,-9954,-2309,200021,-3601,12386,-1849,2385,1820,-7199,200042,-11671,24649,5072,-2418,-72,-14540,200042,-3270,-30729,8527,-1099,223,-17859,200021,4185,28288,6887,-1534,-2601,9513,54,1,imu_label_1_jong,24665.86,10430.85,-1.2673589,-0.20426081,-34255.664,-1480.5801,0.7215845,-0.16232567,-0.6455987,-0.19018036,13030.694,7799.1167,0.27999154,1.7189834,-26562.695,-960.87994,0.5970422,0.77795863,0.17886724,-0.079544805,27740.055,14739.861,0.43424696,1.3678598,-24376.074,-2815.54,0.71437377,0.51246893,0.28258136,-0.38365805,32057.357,17894.172,0.1021824,-1.3001164,-3860.0586,-3063.12,0.72642154,-0.63630426,-0.11222514,-0.23416705,29413.533,9980.758,-0.14276592,1.3319823,-44071.68,1713.9,0.77324873,0.59390616,-0.17279187,0.13965994,1.5473504,1.9232442,1.7016058,1.5721207,-0.17780913,-3.0190997,-0.5770129,-0.035877585,1854.6602,-4777.02
7012,200043,23539,-1495,7217,-1512,-9954,-2065,200043,-3601,12386,-1849,2589,1820,-7199,200064,-11671,24836,5072,-2177,-72,-14540,200064,-3270,-30729,8527,-983,223,-17859,200043,4428,28288,6887,-1534,-2326,9513,54,1,imu_label_1_jong,24665.86,10277.767,-1.2673589,-0.20426081,0.0,-1521.8801,0.7047572,-0.16503711,-0.66336465,-0.18980879,13030.694,7863.9,0.27999154,1.7189834,0.0,-1104.86,0.59038764,0.77840364,0.19402352,-0.088798076,27906.348,14702.249,0.4314851,1.3693467,8314.648,-3106.34,0.70386356,0.49988708,0.30185324,-0.40444228,32057.357,17887.424,0.1021824,-1.3001164,0.0,-3420.3,0.71542805,-0.63226837,-0.13783738,-0.26343948,29449.09,9912.648,-0.1509336,1.3319823,1777.832,1904.16,0.7712935,0.587784,-0.19052266,0.15270054,1.5473504,1.9232442,1.698844,1.5736076,-0.17780913,-3.0190997,-0.5824187,-0.037364483,2001.4801,-5324.46
7013,200065,23336,-1495,6862,-1512,-11249,-2065,200065,-3872,12386,-2084,2589,1607,-7633,200086,-11671,24836,4790,-2177,-72,-16540,200086,-3270,-30978,8271,-983,-185,-18693,200065,4428,27916,6791,-2855,-2326,9513,54,1,imu_label_1_jong,24369.877,11536.4795,-1.2784683,-0.2145144,-14799.121,-1563.1802,0.6854447,-0.1682311,-0.6827864,-0.18885592,13143.38,8218.763,0.29903376,1.7374895,5634.2773,-1257.52,0.5834669,0.77838135,0.2094453,-0.09910342,27856.475,16682.809,0.43230957,1.3802705,-2493.6523,-3437.1401,0.69054645,0.4853996,0.3230024,-0.4280214,32229.47,18719.742,0.101634815,-1.3098866,8605.664,-3794.1602,0.7026704,-0.62725353,-0.16486274,-0.29262167,29069.363,10200.905,-0.15292062,1.332166,-18986.328,2094.42,0.7709933,0.5788063,-0.20834105,0.16476244,1.577502,1.9520038,1.7107778,1.5947849,-0.19739895,-3.0473762,-0.5852302,-0.048104525,2179.62,-5888.58
7014,200087,23242,-1169,6508,-966,-13249,-1258,200087,-4075,12396,-2403,3170,677,-8067,200108,-11453,23836,4578,-1110,154,-18540,200108,-2270,-30993,8079,-109,-1215,-19219,200087,5428,27561,6791,-4430,-1755,11513,54,1,imu_label_1_jong,24164.256,13343.602,-1.2936273,-0.17772976,-10281.055,-1588.3402,0.66293395,-0.17229302,-0.7048904,-0.18429129,13268.039,8693.89,0.3121748,1.7622743,6232.959,-1418.86,0.5754262,0.77859265,0.22382616,-0.1121607,26838.11,18573.836,0.44088933,1.3810446,-50918.26,-3807.9402,0.6726272,0.47086135,0.34507668,-0.45473543,32109.02,19257.676,0.07075567,-1.3157991,-6022.5586,-4178.54,0.68940145,-0.62010217,-0.19472595,-0.31981355,28899.646,12460.101,-0.18894458,1.3292098,-8485.84,2324.68,0.77194285,0.5650164,-0.22847141,0.1807247,1.605802,1.940004,1.7345166,1.5587744,-0.24141914,-3.0780735,-0.62983394,-0.05183482,2389.08,-6503.2197
7015,200109,23242,-1169,6508,-966,-13249,-1258,200109,-4075,12396,-2403,3170,677,-8067,200130,-11453,23836,4578,-1110,154,-18540,200130,-2270,-30993,8079,369,-1215,-19219,200109,5428,27561,7127,-4430,-1694,11513,54,1,imu_label_1_jong,24164.256,13343.602,-1.2936273,-0.17772976,0.0,-1613.5002,0.64018625,-0.1760058,-0.72587794,-0.17967956,13268.039,8693.89,0.3121748,1.7622743,0.0,-1580.2,0.5672712,0.7784897,0.23781158,-0.12491097,26838.11,18573.836,0.44088933,1.3810446,0.0,-4178.74,0.6539325,0.4557537,0.36620656,-0.48015997,32109.02,19260.902,0.07075567,-1.3157991,0.0,-4562.92,0.67594975,-0.6110312,-0.2240768,-0.3457201,28980.441,12451.655,-0.18841149,1.3177494,4039.746,2554.94,0.77234125,0.5509086,-0.2478803,0.19632633,1.605802,1.940004,1.7345166,1.5587744,-0.24141914,-3.0780735,-0.62930083,-0.063295245,2598.5403,-7117.86
7016,200131,23242,-1274,6243,-966,-14823,-1258,200131,-4227,12341,-2676,3170,-863,-8648,200152,-11453,23071,4578,-1110,154,-20540,200152,-2270,-30993,7935,369,-1988,-19252,200131,5428,27370,7127,-5746,-1694,11513,54,1,imu_label_1_jong,24099.559,14907.617,-1.3032256,-0.20130455,-3234.8633,-1638.6603,0.614073,-0.18026654,-0.748328,-0.17442353,13316.485,9251.031,0.32301396,1.7843288,2422.3145,-1753.1599,0.55957156,0.7773068,0.25033396,-0.14144555,26161.045,20570.547,0.45313725,1.37491,-33853.223,-4589.54,0.63187265,0.4380364,0.38877633,-0.5076554,32073.092,19357.887,0.07083506,-1.3201547,-1796.3867,-4947.96,0.661087,-0.60169023,-0.25390357,-0.3694129,28798.857,12978.264,-0.18961386,1.3160588,-9079.199,2785.2,0.7739841,0.5339428,-0.26736733,0.21063818,1.6262395,1.9856334,1.7563629,1.5762146,-0.2521789,-3.1044836,-0.6427511,-0.058851242,2836.3801,-7733.16
7017,200153,23723,-1477,5964,-915,-15944,-1088,200153,-4404,12294,-2993,3525,-2018,-9157,200174,-12453,22071,5213,-1128,311,-21015,200174,-1270,-29993,7935,1607,-2567,-19252,200153,6428,27151,7379,-6951,-1220,13513,54,1,imu_label_1_jong,24505.744,16007.252,-1.3173686,-0.24276811,20309.277,-1660.4203,0.5853891,-0.1851708,-0.7711425,-0.16843638,13397.601,10017.415,0.33494326,1.8096029,4055.7617,-1936.2999,0.55131954,0.7756484,0.26170936,-0.16101088,25872.41,21047.55,0.502164,1.3388548,-14431.738,-5009.84,0.6081472,0.41893217,0.41134286,-0.53427505,31050.88,19488.752,0.040912025,-1.3121601,-51110.547,-5333.0,0.6469241,-0.5896664,-0.28514662,-0.39047942,28860.799,15244.867,-0.22460803,1.3054296,3097.0703,3055.46,0.77566093,0.51249737,-0.28891292,0.22852978,1.6523119,2.052371,1.8195326,1.5816228,-0.29403123,-3.121763,-0.72677207,-0.033425212,3073.54,-8388.46
7018,200175,24073,-1477,5964,-915,-15944,-1088,200175,-4404,12294,-2993,3525,-2018,-9157,200196,-12453,22071,5213,-1128,311,-21015,200196,-1270,-29993,7965,1727,-2567,-19224,200175,6428,27151,7791,-6951,-1220,13513,54,1,imu_label_1_jong,24844.719,16007.252,-1.3209007,-0.24276811,16948.73,-1682.1803,0.55641973,-0.18962735,-0.7925111,-0.16237225,13397.601,10017.415,0.33494326,1.8096029,0.0,-2119.44,0.5428746,0.773621,0.27269754,-0.18009382,25872.41,21047.55,0.502164,1.3388548,0.0,-5430.1396,0.5836047,0.3992272,0.43268743,-0.55928946,31058.56,19471.37,0.040901903,-1.3112255,383.98438,-5717.48,0.63218784,-0.57654625,-0.31540918,-0.41042662,28968.873,15244.867,-0.22375578,1.291354,5403.711,3325.72,0.7764442,0.49072853,-0.30965975,0.24582668,1.655844,2.052371,1.8230647,1.5816228,-0.29404137,-3.1208284,-0.7259198,-0.04750085,3310.6997,-9043.2
